DRFPCV,3,33.7,50.87702560424805
DRFPCV,3,43.0,49.73729705810547
DRFPCV,3,79.0,64.34683227539062
DRFPCV,3,15.0,49.810176849365234
DRFPCV,3,9.0,45.71718978881836
DRFPCV,3,60.0,47.200809478759766
DRFPCV,3,53.55,67.19046783447266
DRFPCV,3,57.56,30.016698837280273
DRFPCV,3,91.0,68.4034194946289
DRFPCV,3,73.9,70.12059020996094
DRFPCV,3,76.0,64.93729400634766
DRFPCV,3,92.78,71.47881317138672
DRFPCV,3,8.0,55.747161865234375
DRFPCV,3,73.0,67.63573455810547
DRFPCV,3,76.0,74.5324935913086
DRFPCV,3,40.8,45.44148254394531
DRFPCV,3,33.1,38.126258850097656
DRFPCV,3,37.0,44.23551559448242
DRFPCV,3,60.0,65.77427673339844
DRFPCV,3,83.0,43.57366180419922
DRFPCV,3,81.35,79.99024963378906
DRFPCV,3,25.8,58.600502014160156
DRFPCV,3,58.33,59.02947235107422
DRFPCV,3,71.0,57.32484436035156
DRFPCV,3,79.79,47.14365005493164
DRFPCV,3,27.0,45.230735778808594
DRFPCV,3,28.0,65.97721099853516
DRFPCV,3,19.0,48.416805267333984
DRFPCV,3,2.46,58.00920104980469
DRFPCV,3,28.1,39.133113861083984
DRFPCV,3,45.0,61.75575637817383
DRFPCV,3,25.0,49.5315055847168
DRFPCV,3,10.5,47.213279724121094
DRFPCV,3,55.9,37.49783706665039
DRFPCV,3,68.0,57.52095413208008
DRFPCV,3,98.0,66.4651870727539
DRFPCV,3,5.0,28.580726623535156
DRFPCV,3,37.3,67.08100128173828
DRFPCV,3,40.0,49.880306243896484
DRFPCV,3,90.0,59.182918548583984
DRFPCV,3,72.0,60.181610107421875
DRFPCV,3,57.16,57.70164108276367
DRFPCV,3,80.1,53.16963195800781
DRFPCV,3,93.0,60.488380432128906
DRFPCV,3,65.0,54.48082733154297
DRFPCV,3,37.0,58.454166412353516
DRFPCV,3,10.0,25.93729019165039
DRFPCV,3,98.75,47.16790008544922
DRFPCV,3,26.0,45.60496139526367
DRFPCV,3,85.0,49.54738235473633
DRFPCV,3,86.0,56.620304107666016
DRFPCV,3,50.0,43.68354797363281
DRFPCV,3,26.77,48.455989837646484
DRFPCV,3,40.87,51.847957611083984
DRFPCV,3,32.0,37.4564094543457
DRFPCV,3,52.6,59.292232513427734
DRFPCV,3,40.0,51.2108154296875
DRFPCV,3,83.0,64.68649291992188
DRFPCV,3,37.47,49.61799240112305
DRFPCV,3,11.0,17.984615325927734
DRFPCV,3,57.29,60.81592559814453
DRFPCV,3,76.0,66.2696304321289
DRFPCV,3,59.5,69.87203216552734
DRFPCV,3,95.0,68.76724243164062
DRFPCV,3,31.0,56.61312484741211
DRFPCV,3,12.94,34.216773986816406
DRFPCV,3,96.46,60.14009475708008
DRFPCV,3,99.9,63.320159912109375
DRFPCV,3,19.0,35.05018615722656
DRFPCV,3,44.3,61.50162887573242
DRFPCV,3,52.0,54.465065002441406
DRFPCV,3,53.05,57.02500534057617
DRFPCV,3,25.0,51.25737762451172
DRFPCV,3,47.0,52.28666687011719
DRFPCV,3,32.0,44.50676345825195
DRFPCV,3,91.9,47.77018737792969
DRFPCV,3,84.85,56.40910339355469
DRFPCV,3,51.4,57.73991394042969
DRFPCV,3,45.0,70.487060546875
DRFPCV,3,23.21,54.23603057861328
DRFPCV,3,36.0,67.43363952636719
DRFPCV,3,36.0,71.3141860961914
DRFPCV,3,33.0,32.79558181762695
DRFPCV,3,76.0,59.854461669921875
DRFPCV,3,56.13,50.796566009521484
DRFPCV,3,66.0,53.67859649658203
DRFPCV,3,20.48,51.49966812133789
DRFPCV,3,25.76,42.474609375
DRFPCV,3,67.0,52.419921875
DRFPCV,3,93.0,62.26618194580078
DRFPCV,3,36.0,48.297908782958984
DRFPCV,3,35.94,52.4844856262207
DRFPCV,3,34.0,59.77839660644531
DRFPCV,3,63.7,70.90190124511719
DRFPCV,3,66.0,51.99954605102539
DRFPCV,3,95.0,66.14786529541016
DRFPCV,3,22.6,56.009552001953125
DRFPCV,3,81.0,74.6104965209961
DRFPCV,3,54.0,62.8311767578125
DRFPCV,3,40.6,46.0079345703125
DRFPCV,3,21.0,52.11519241333008
DRFPCV,3,79.0,55.3940544128418
DRFPCV,3,58.2,64.07763671875
DRFPCV,3,78.0,56.30489730834961
DRFPCV,3,82.0,69.39979553222656
DRFPCV,3,53.0,66.83956146240234
DRFPCV,3,45.54,58.04006576538086
DRFPCV,3,57.1,39.61663818359375
DRFPCV,3,74.0,62.6153450012207
DRFPCV,3,71.0,64.16349792480469
DRFPCV,3,37.0,55.093353271484375
DRFPCV,3,97.0,59.302947998046875
DRFPCV,3,52.3,47.41775894165039
DRFPCV,3,14.69,29.497278213500977
DRFPCV,3,69.0,52.86231231689453
DRFPCV,3,54.0,49.182132720947266
DRFPCV,3,57.0,59.14597702026367
DRFPCV,3,93.0,66.26197814941406
DRFPCV,3,39.0,51.81974792480469
DRFPCV,3,83.64,57.38703918457031
DRFPCV,3,70.0,35.15073776245117
DRFPCV,3,74.9,59.258750915527344
DRFPCV,3,20.57,70.81580352783203
DRFPCV,3,82.0,58.51544952392578
DRFPCV,3,97.0,68.10416412353516
DRFPCV,3,87.0,60.43837356567383
DRFPCV,3,42.0,53.04949951171875
DRFPCV,3,15.8,51.69108963012695
DRFPCV,3,20.0,55.83124923706055
DRFPCV,3,57.0,56.27743148803711
DRFPCV,3,87.0,55.51021194458008
DRFPCV,3,32.0,58.95915985107422
DRFPCV,3,78.0,56.09489059448242
DRFPCV,3,9.9,47.68617630004883
DRFPCV,3,72.0,64.74549865722656
DRFPCV,3,52.0,39.40675354003906
DRFPCV,3,50.1,46.34707260131836
DRFPCV,3,22.5,33.78398132324219
DRFPCV,3,47.0,53.25464630126953
DRFPCV,3,27.0,55.40822219848633
DRFPCV,3,45.9,57.12101745605469
DRFPCV,3,34.0,53.25653839111328
DRFPCV,3,95.0,63.5180778503418
DRFPCV,3,52.0,44.612308502197266
DRFPCV,3,29.0,65.89685821533203
DRFPCV,3,38.0,60.13166809082031
DRFPCV,3,38.0,67.11845397949219
DRFPCV,3,75.0,72.2954330444336
DRFPCV,3,96.4,55.93468475341797
DRFPCV,3,93.66,61.38117599487305
DRFPCV,3,74.0,65.03376770019531
DRFPCV,3,91.0,63.41478729248047
DRFPCV,3,63.0,69.17367553710938
DRFPCV,3,34.0,61.72311019897461
DRFPCV,3,39.7,64.06285095214844
DRFPCV,3,88.0,71.8255844116211
DRFPCV,3,48.0,44.51962661743164
DRFPCV,3,94.0,59.35895919799805
DRFPCV,3,37.0,13.964073181152344
DRFPCV,3,71.0,65.64765167236328
DRFPCV,3,95.0,58.97491455078125
DRFPCV,3,45.0,63.34511947631836
DRFPCV,3,63.0,59.878089904785156
DRFPCV,3,34.0,49.8193244934082
DRFPCV,3,18.0,38.834068298339844
DRFPCV,3,69.0,50.51390075683594
DRFPCV,3,22.0,63.29129409790039
DRFPCV,3,35.0,48.85749053955078
DRFPCV,3,82.0,56.98856735229492
DRFPCV,3,65.0,55.76412582397461
DRFPCV,3,28.0,70.91319274902344
DRFPCV,3,47.4,69.37339782714844
DRFPCV,3,12.0,18.259044647216797
DRFPCV,3,96.0,50.2767333984375
DRFPCV,3,40.0,55.06207275390625
DRFPCV,3,91.0,79.22937774658203
